tau,clarabel,ecos,qcos_custom,qcos,mosek
9203.73199661822,1.0,0.125,1.0,1.0,0.75
9288.978720164498,1.0,0.125,1.0,1.0,0.75
9375.015015145289,1.0,0.125,1.0,1.0,0.75
9461.848194722003,1.0,0.125,1.0,1.0,0.75
9549.485639791967,1.0,0.125,1.0,1.0,0.75
9637.934799615785,1.0,0.125,1.0,1.0,0.75
9727.203192450537,1.0,0.125,1.0,1.0,0.75
9817.29840618884,1.0,0.125,1.0,1.0,0.75
9908.228099003798,1.0,0.125,1.0,1.0,0.75
10000.0,1.0,0.125,1.0,1.0,0.75
