,status,setup_time,solve_time,run_time,obj
LISWET8,QCOS_SOLVED,0.210176143,0.000774151,0.210950294,-2525.256983545378
YAO,QCOS_SOLVED,0.009637714,0.000174433,0.009812147,-272.41751266946267
CVXQP3_M,QCOS_SOLVED,0.055869445,0.197316627,0.253186072,1362828.741604397
Q25FV47,QCOS_SOLVED,0.321985117,0.013806337,0.335791454,1.7976931348623157e+308
PRIMAL2,QCOS_NUMERICAL_ERROR,0.001224321,0.000154561,0.0013788820000000001,1.7976931348623157e+308
GOULDQP3,QCOS_SOLVED,0.019679402,0.009526666,0.029206067999999998,-29647.837216025626
LISWET1,QCOS_SOLVED,0.227833122,0.000830995,0.228664117,-2525.408210057624
QPCSTAIR,QCOS_SOLVED,0.004617473,0.003157239,0.0077747120000000005,954093.3839178749
QSCAGR25,QCOS_SOLVED,0.003864678,0.000224377,0.004089054999999999,-5844006786.187118
QCAPRI,QCOS_SOLVED,0.004277609,0.01223417,0.016511779,-1445693507.661614
CVXQP2_M,QCOS_SOLVED,0.040754987,0.111598277,0.152353264,820155.4310158322
CONT-050,QCOS_SOLVED,0.333515976,0.130087337,0.463603313,-4.563850923946855
QSTAIR,QCOS_NUMERICAL_ERROR,0.006033704,0.00128929,0.007322994,1.7976931348623157e+308
CVXQP1_M,QCOS_SOLVED,0.046254175,0.152957896,0.19921207100000002,1087511.5673294554
PRIMALC1,QCOS_NUMERICAL_ERROR,0.000240138,6.6101e-05,0.00030623900000000003,1.7976931348623157e+308
MOSARQP2,QCOS_SOLVED,0.002517617,8.2298e-05,0.0025999150000000004,-2859.25311491994
QSCTAP1,QCOS_NUMERICAL_ERROR,0.001203618,0.000214699,0.001418317,1.7976931348623157e+308
LISWET3,QCOS_SOLVED,0.210392676,0.000852507,0.211245183,-1025.2585932192392
LISWET7,QCOS_SOLVED,0.204674926,0.000811216,0.205486142,-2525.257074108969
AUG3DQP,QCOS_SOLVED,0.068766624,0.007497346,0.07626397,-782.4322831498519
CVXQP2_S,QCOS_SOLVED,0.000923167,0.001811272,0.002734439,8120.9404773502865
DUAL2,QCOS_SOLVED,0.002303207,0.007851117,0.010154324,0.03373368107609514
QGROW7,QCOS_SOLVED,0.00644879,0.019527507,0.025976297,-42798713.8725385
QSCTAP3,QCOS_NUMERICAL_ERROR,0.018878891,0.000930644,0.019809535,1.7976931348623157e+308
AUG3DCQP,QCOS_SOLVED,0.078804157,0.007430244,0.086234401,-1165.2375718777596
