,status,setup_time,solve_time,run_time,obj
CVXQP3_M,QCOS_SOLVED,0.001818267,0.077420587,0.079238854,1362828.741602982
Q25FV47,QCOS_SOLVED,0.03854426,0.287954184,0.326498444,13744447.894870397
PRIMAL2,QCOS_SOLVED,0.002061303,0.010594941,0.012656244,-0.033733661864488396
GOULDQP3,QCOS_SOLVED,0.000512289,0.00511262,0.005624909,-29647.837216025622
LISWET1,QCOS_NUMERICAL_ERROR,0.004364059,0.116527564,0.120891623,-2500.389533190163
QPCSTAIR,QCOS_SOLVED,0.001604837,0.019683034,0.021287871,6204387.476110887
QSCAGR25,QCOS_SOLVED,0.000425529,0.005924651,0.00635018,201737938.37103817
QCAPRI,QCOS_SOLVED,0.000717599,0.014570557,0.015288155999999999,66793293.26616856
CVXQP2_M,QCOS_SOLVED,0.001307198,0.053787424,0.055094622,820155.4310158322
CONT-050,QCOS_SOLVED,0.003010461,0.06835551,0.071365971,-4.5638509037420025
QSTAIR,QCOS_SOLVED,0.000955694,0.025722174,0.026677868,7985452.756288273
CVXQP1_M,QCOS_SOLVED,0.001705928,0.076453143,0.078159071,1087511.5673227217
PRIMALC1,QCOS_SOLVED,0.00014056,0.003577108,0.003717668,-6155.2508278830155
MOSARQP2,QCOS_SOLVED,0.000807831,0.012499174,0.013307005,-1597.482117500906
QSCTAP1,QCOS_SOLVED,0.000508158,0.004253734,0.004761892,7.703527444778491e-08
LISWET3,QCOS_SOLVED,0.00316291,0.048940903,0.052103813,-1000.258791959229
LISWET7,QCOS_SOLVED,0.00415507,0.057177878,0.061332948,-2500.2572424534683
AUG3DQP,QCOS_SOLVED,0.002604845,0.046059623,0.048664468,-661.2623286726724
CVXQP2_S,QCOS_SOLVED,0.000144632,0.00097926,0.001123892,8120.940477350549
DUAL2,QCOS_SOLVED,0.000221035,0.004130859,0.004351893999999999,0.03373368107600924
QGROW7,QCOS_SOLVED,0.000554962,0.010548731,0.011103693000000001,-42798713.87253734
QSCTAP3,QCOS_SOLVED,0.003370928,0.033377107,0.036748035000000005,9.250398655534019e-08
AUG3DCQP,QCOS_SOLVED,0.002278727,0.040773308,0.043052035,-943.1378534236312
LISWET4,QCOS_SOLVED,0.004114066,0.089035699,0.093149765,-714.5159131777908
PRIMAL1,QCOS_SOLVED,0.001147123,0.007535937,0.00868306,-0.03501295422875322
HS118,QCOS_SOLVED,3.4699e-05,0.00016565,0.000200349,664.8204523439273
AUG2DCQP,QCOS_SOLVED,0.011604033,0.254444233,0.26604826600000003,6488034.739476812
STCQP1,QCOS_SOLVED,0.005258673,0.101052607,0.10631128000000001,155143.55470401075
QGFRDXPN,QCOS_MAX_ITER,0.001153844,0.025542388,0.026696232,100794990925.08043
QPTEST,QCOS_SOLVED,2.1455e-05,3.0834e-05,5.2289e-05,4.3718750106634845
LISWET5,QCOS_SOLVED,0.004925729,0.099577596,0.10450332500000001,-15976.165745723865
VALUES,QCOS_SOLVED,0.000338455,0.003593149,0.003931604,-1.3966211009666918
LISWET10,QCOS_NUMERICAL_ERROR,0.004343693,0.1505893,0.15493299300000002,-2500.947337375014
CVXQP3_L,QCOS_SOLVED,0.035274048,33.508019331,33.543293379,115711104.49420992
DTOC3,QCOS_SOLVED,0.005169419,0.057997442,0.063166861,235.26247996522125
QSCORPIO,QCOS_SOLVED,0.000440613,0.003456675,0.003897288,1880.5095540938412
PRIMALC2,QCOS_SOLVED,0.000132498,0.00336513,0.003497628,-3551.3076917571298
QSCTAP2,QCOS_SOLVED,0.002434238,0.025413618,0.027847855999999997,1.708253036346791e-08
DUALC8,QCOS_SOLVED,0.000215993,0.003921148,0.004137141,18309.358832854414
DUAL4,QCOS_SOLVED,0.000171811,0.002667266,0.002839077,0.7460908470512807
QADLITTL,QCOS_SOLVED,0.000157237,0.001051478,0.001208715,480318.85854715493
LOTSCHD,QCOS_SOLVED,3.1992e-05,7.5837e-05,0.000107829,2398.4158914698437
QBRANDY,QCOS_NUMERICAL_ERROR,0.000511885,0.00066561,0.001177495,21210.39699174603
GOULDQP2,QCOS_SOLVED,0.000719911,0.004308369,0.00502828,0.000184278596196477
DUALC5,QCOS_SOLVED,0.000109518,0.001817166,0.0019266840000000001,427.2323268313158
LISWET12,QCOS_MAX_ITER,0.00405255,0.207664245,0.21171679499999999,-2500.6609012627473
