,status,setup_time,solve_time,run_time,obj
LISWET5,QOCO_SOLVED_INACCURATE,0.003262659,0.033754393,0.037017052,-15976.165737515244
VALUES,QOCO_SOLVED,0.0002611,0.001515619,0.001776719,-1.3966211009666907
LISWET10,QOCO_SOLVED_INACCURATE,0.00320134,0.045599754,0.048801093999999996,-2500.947575031876
CVXQP3_L,QOCO_SOLVED,0.026844788,35.297168438,35.324013226,115711104.49421073
DTOC3,QOCO_SOLVED,0.005839737,0.027093734,0.032933471,235.25542985959197
QSCORPIO,QOCO_SOLVED,0.00047181,0.002327704,0.002799514,1880.5095530170697
PRIMALC2,QOCO_SOLVED,0.00014566,0.001971284,0.002116944,-3551.3076917571316
QSCTAP2,QOCO_SOLVED,0.002770489,0.018442126,0.021212615,1.7082564903804118e-08
DUALC8,QOCO_SOLVED,0.000242885,0.002200543,0.002443428,18309.35883285441
DUAL4,QOCO_SOLVED,0.000292556,0.002387238,0.002679794,0.7460908470512805
QADLITTL,QOCO_SOLVED,0.000176844,0.000676835,0.000853679,480318.8585471556
LOTSCHD,QOCO_SOLVED,4.4314e-05,7.2735e-05,0.00011704900000000001,2398.415891469844
QBRANDY,QOCO_NUMERICAL_ERROR,0.000591846,0.000505628,0.0010974740000000002,21210.396901515287
GOULDQP2,QOCO_SOLVED,0.000850525,0.002854949,0.003705474,0.00018427859623934632
DUALC5,QOCO_SOLVED,0.000134655,0.001180663,0.001315318,427.23232683131585
LISWET12,QOCO_SOLVED_INACCURATE,0.004494431,0.067097559,0.07159199,-2500.7334172143637
