,Unnamed: 0,size,status,setup_time,solve_time,run_time,obj
313,oscillating_masses_N_8_i_13,1344,optimal,,0.000222898,0.000222898,64.88961432687643
314,oscillating_masses_N_8_i_14,1344,optimal,,0.000218231,0.000218231,266.1237153954453
315,oscillating_masses_N_8_i_15,1344,optimal,,0.00022437,0.00022437,250.32165902782288
316,oscillating_masses_N_8_i_16,1344,optimal,,0.000247577,0.000247577,313.8640684185232
317,oscillating_masses_N_8_i_17,1344,optimal,,0.000292528,0.000292528,197.6354095975065
318,oscillating_masses_N_8_i_18,1344,optimal,,0.000312064,0.000312064,409.4688820997747
319,oscillating_masses_N_8_i_19,1344,optimal,,0.00030259,0.00030259,410.835493349692
320,oscillating_masses_N_20_i_0,3312,optimal,,0.000822339,0.000822339,564.1290229623361
321,oscillating_masses_N_20_i_1,3312,optimal,,0.000797877,0.000797877,308.59639952941376
322,oscillating_masses_N_20_i_2,3312,optimal,,0.00079712,0.00079712,149.4107862039863
323,oscillating_masses_N_20_i_3,3312,optimal,,0.00100421,0.00100421,464.75520289790416
324,oscillating_masses_N_20_i_4,3312,optimal,,0.000729035,0.000729035,664.5771020000989
325,oscillating_masses_N_20_i_5,3312,optimal,,0.000562189,0.000562189,330.04115917507323
326,oscillating_masses_N_20_i_6,3312,optimal,,0.000574862,0.000574862,259.4076454081344
327,oscillating_masses_N_20_i_7,3312,optimal,,0.00059212,0.00059212,412.90668820839113
328,oscillating_masses_N_20_i_8,3312,optimal,,0.000820511,0.000820511,406.760597037209
329,oscillating_masses_N_20_i_9,3312,optimal,,0.00079563,0.00079563,248.07285391333104
330,oscillating_masses_N_20_i_10,3312,optimal,,0.000798351,0.000798351,300.3139323387423
331,oscillating_masses_N_20_i_11,3312,optimal,,0.000824426,0.000824426,256.3199116514769
332,oscillating_masses_N_20_i_12,3312,optimal,,0.00079491,0.00079491,336.5572698964708
333,oscillating_masses_N_20_i_13,3312,optimal,,0.000851606,0.000851606,216.65161283666
334,oscillating_masses_N_20_i_14,3312,optimal,,0.000573275,0.000573275,258.1759469668702
335,oscillating_masses_N_20_i_15,3312,optimal,,0.000576107,0.000576107,383.7717577432492
336,oscillating_masses_N_20_i_16,3312,optimal,,0.000577206,0.000577206,191.17565445144413
337,oscillating_masses_N_20_i_17,3312,optimal,,0.000591808,0.000591808,535.5482488721827
338,oscillating_masses_N_20_i_18,3312,optimal,,0.000824373,0.000824373,166.20185602424803
339,oscillating_masses_N_20_i_19,3312,optimal,,0.000795885,0.000795885,467.53617754540943
340,oscillating_masses_N_32_i_0,5280,optimal,,0.001344287,0.001344287,299.68273993905007
341,oscillating_masses_N_32_i_1,5280,optimal,,0.001342367,0.001342367,325.8379309455578
342,oscillating_masses_N_32_i_2,5280,optimal,,0.001351636,0.001351636,185.75571697362247
343,oscillating_masses_N_32_i_3,5280,optimal,,0.001181706,0.001181706,83.58300927834713
344,oscillating_masses_N_32_i_4,5280,optimal,,0.001391551,0.001391551,966.582421841169
345,oscillating_masses_N_32_i_5,5280,optimal,,0.000972715,0.000972715,327.5888233468532
346,oscillating_masses_N_32_i_6,5280,optimal,,0.001390175,0.001390175,164.2493926172503
347,oscillating_masses_N_32_i_7,5280,optimal,,0.001521555,0.001521555,314.9992854856196
348,oscillating_masses_N_32_i_8,5280,optimal,,0.001435707,0.001435707,266.42102430066416
349,oscillating_masses_N_32_i_9,5280,optimal,,0.001398492,0.001398492,102.0371475207908
350,oscillating_masses_N_32_i_10,5280,optimal,,0.001000943,0.001000943,206.3741144492449
351,oscillating_masses_N_32_i_11,5280,optimal,,0.000961558,0.000961558,235.24594029383096
352,oscillating_masses_N_32_i_12,5280,optimal,,0.000976555,0.000976555,69.96122571999722
353,oscillating_masses_N_32_i_13,5280,optimal,,0.001383006,0.001383006,350.5258984313787
354,oscillating_masses_N_32_i_14,5280,optimal,,0.001387189,0.001387189,67.08973531861767
355,oscillating_masses_N_32_i_15,5280,optimal,,0.001394383,0.001394383,183.49861026882257
356,oscillating_masses_N_32_i_16,5280,optimal,,0.001358241,0.001358241,232.2161579017788
357,oscillating_masses_N_32_i_17,5280,optimal,,0.000986894,0.000986894,184.01382811029632
358,oscillating_masses_N_32_i_18,5280,optimal,,0.000989662,0.000989662,450.7116854778295
359,oscillating_masses_N_32_i_19,5280,optimal,,0.000979547,0.000979547,259.6264261081406
360,oscillating_masses_N_44_i_0,7248,optimal,,0.001894,0.001894,80.85387678295452
361,oscillating_masses_N_44_i_1,7248,optimal,,0.002169364,0.002169364,230.4455341119352
362,oscillating_masses_N_44_i_2,7248,optimal,,0.001532055,0.001532055,156.0369228385109
363,oscillating_masses_N_44_i_3,7248,optimal,,0.00137294,0.00137294,298.456023706234
364,oscillating_masses_N_44_i_4,7248,optimal,,0.001676257,0.001676257,464.84428858685646
365,oscillating_masses_N_44_i_5,7248,optimal,,0.001917935,0.001917935,118.50614987497266
366,oscillating_masses_N_44_i_6,7248,optimal,,0.002147114,0.002147114,590.2692824833077
367,oscillating_masses_N_44_i_7,7248,optimal,,0.00190513,0.00190513,146.8861869625243
368,oscillating_masses_N_44_i_8,7248,optimal,,0.001379574,0.001379574,243.29005866652827
369,oscillating_masses_N_44_i_9,7248,optimal,,0.001389972,0.001389972,157.06916490377887
